Gene,Total,Ring,Tro,Sch,Gam,Ook
PBANKA_136270,687.4053167,0.066777706,0.09282813,0.026022857,0.245054113,0.569317195
PBANKA_136280,111.3950783,0.03990697,0.020416342,0.06694618,0.739008861,0.133721647
PBANKA_136290,429.3151667,0.182764915,0.338047689,0.291298817,0.041998633,0.145889946
PBANKA_136300,2331.266833,0.096043703,0.12225842,0.045410932,0.069442501,0.666844443
PBANKA_136310,685.0754,0.176126234,0.084433772,0.054808858,0.068441882,0.616189254
PBANKA_136320,205.8876167,0.063672844,0.155175433,0.137494428,0.400832266,0.24282503
PBANKA_136330,207.605725,0.150135311,0.07752845,0.678413372,0.038052058,0.05587081
PBANKA_136340,194.82707,0.065018275,0.110892958,0.586886617,0.113423663,0.123778487
PBANKA_136350,252.9892333,0.150162714,0.337218699,0.154480882,0.247913119,0.110224585
PBANKA_136360,2420.743688,0.039561024,0.002380221,0.019670546,0.837692982,0.100695226
PBANKA_136370,241.38464,0.010167818,0.010447102,0.022430653,0.077134983,0.879819445
PBANKA_136380,145.94521,0.281097954,0.392618572,0.1208361,0.087168671,0.118278702
PBANKA_136390,329.3828667,0.150231858,0.403164565,0.138414455,0.264535466,0.043653657
PBANKA_136400,293.9985867,0.146127913,0.283021088,0.22059987,0.026424175,0.323826954
PBANKA_136410,414.4557167,0.201411385,0.218914823,0.077447478,0.17684133,0.325384984
PBANKA_136420,3844.412833,0.428871735,0.265553816,0.085191033,0.074664328,0.145719088
PBANKA_136430,1008.052333,0.071895771,0.222633779,0.182700336,0.430409202,0.092360912
PBANKA_136440,1309.93742,0.020545982,0.004601762,0.084887605,0.055378981,0.834585671
PBANKA_136450,566.7565,0.345157047,0.398822069,0.149376937,0.065266742,0.041377205
PBANKA_136460,310.0388167,0.207202926,0.29230227,0.203550158,0.076065637,0.220879009
PBANKA_136470,267.2167,0.213632419,0.235015252,0.155011083,0.178102641,0.218238606
PBANKA_136480,146.3909667,0.186054854,0.136293929,0.169536759,0.0706519,0.437462557
PBANKA_136490,455.62665,0.299749806,0.120412513,0.026020647,0.095356582,0.458460452
PBANKA_136500,128.4885067,0.277999962,0.228314584,0.140455364,0.271470974,0.081759116
PBANKA_136510,163.3833967,0.181061238,0.264567887,0.406866924,0.122221721,0.02528223
PBANKA_136520,3076.111067,0.096424184,0.18475552,0.641534053,0.049069587,0.028216656
PBANKA_136530,161.4103783,0.284124233,0.359556496,0.249065149,0.038195778,0.069058343
PBANKA_136540,183.5104367,0.098491673,0.519350843,0.258662128,0.09391455,0.029580806
PBANKA_136550,5986.0175,0.706795461,0.204884967,0.058645168,0.02097488,0.008699524
PBANKA_136555,128.808614,0.362678772,0.455187337,0.092152222,0.077591472,0.012390196
PBANKA_136560,211.5399233,0.298541046,0.298125285,0.276097528,0.079260216,0.047975924
PBANKA_136565,39.8336682,0.223525359,0.611042143,0.113319591,0.025902171,0.026210734
PBANKA_136568,626.13778,0.40353267,0.407422309,0.143256569,0.016310164,0.029478288
PBANKA_136570,65.43654,0.230201658,0.21495941,0.061769006,0.463015007,0.03005492
PBANKA_140010,73.69074633,0.218626501,0.264494539,0.059750039,0.438567278,0.018561643
PBANKA_140020,27.8080735,0.628511716,0.243001012,0.063252494,0.028496095,0.036738683
PBANKA_140030,26.27598333,0.341505773,0.336769509,0.0999778,0.194327076,0.027419843
PBANKA_140040,271.1037117,0.666577004,0.083392053,0.075382221,0.096933568,0.077715154
PBANKA_140050,6.007824767,0.224414335,0.539897322,0.159686249,0.045755579,0.030246516
PBANKA_140060,3340.497267,0.109150516,0.176200863,0.7012444,0.007689783,0.005714439
PBANKA_140070,7318.704167,0.387273476,0.19442103,0.32230979,0.057047189,0.038948516
PBANKA_140080,356.1914667,0.257817939,0.075745779,0.260852263,0.116951988,0.288632032
PBANKA_140090,544.1276833,0.034739548,0.004449691,0.066736726,0.705849035,0.188225
PBANKA_140100,78.19792467,0.076973079,0.596487697,0.215132308,0.097070799,0.014336118
PBANKA_140110,269.3349833,0.382886392,0.354349809,0.151100126,0.02538326,0.086280412
PBANKA_140120,103.5456817,0.575691801,0.252124952,0.093681647,0.018274881,0.060226719
PBANKA_140130,5017.345633,0.465695444,0.36480943,0.095504583,0.046014071,0.027976473
PBANKA_140140,119.531983,0.344336294,0.455829048,0.107112337,0.063187524,0.029534798
PBANKA_140150,1109.3891,0.113841663,0.353587844,0.341605574,0.153158617,0.037806303
PBANKA_140160,618.9166,0.110659821,0.377406261,0.340600818,0.134806531,0.036526569
PBANKA_140170,182.41935,0.192136964,0.436754653,0.08602788,0.155014257,0.130066246
PBANKA_140180,160.3988467,0.263176768,0.474863452,0.143270357,0.064961502,0.053727922
PBANKA_140190,316.3067833,0.435339383,0.250628201,0.145779517,0.041483461,0.126769439
PBANKA_140200,194.80319,0.141642444,0.253117775,0.454884235,0.03303565,0.117319896
PBANKA_140210,215.0829667,0.133743273,0.236212336,0.341245293,0.146426751,0.142372347
PBANKA_140220,127.7359167,0.126618655,0.306215362,0.139126101,0.238470125,0.189569757
PBANKA_140230,26.684989,0.067096468,0.444172939,0.426286854,0.038171517,0.024272223
PBANKA_140240,204.525185,0.071956395,0.040373023,0.109754698,0.755933799,0.021982085
PBANKA_140250,208.6204433,0.086352995,0.16114648,0.430144566,0.290332525,0.032023436
PBANKA_140260,245.1421867,0.079911174,0.178451945,0.357947366,0.332693859,0.050995656
PBANKA_140270,130.66203,0.127479268,0.398121398,0.384204195,0.060563654,0.029631485
PBANKA_140280,173.0121417,0.107984242,0.520751891,0.206662085,0.120093306,0.044508475
PBANKA_140290,88.95062667,0.180732285,0.496751981,0.10723477,0.197518001,0.017762963
PBANKA_140300,248.2995377,0.088308441,0.744733566,0.07125708,0.078771995,0.016928919
PBANKA_140310,52.629785,0.045203966,0.700555778,0.193011049,0.022375923,0.038853284
PBANKA_140320,182.8038767,0.15492259,0.311684309,0.285172289,0.083509717,0.164711095
PBANKA_140330,44.31508667,0.141925368,0.037888564,0.269804279,0.280713656,0.269668133
PBANKA_140340,250.13181,0.253002607,0.382265454,0.054118666,0.220881742,0.08973153
PBANKA_140350,148.5597333,0.084042087,0.199337326,0.629637641,0.038851914,0.048131032
PBANKA_140360,164.155045,0.072210604,0.548032806,0.252288317,0.096642171,0.030826101
PBANKA_140370,218.0270733,0.069308365,0.249365362,0.085906762,0.549706961,0.045712549
PBANKA_140380,162.7383983,0.400034354,0.455584857,0.102317586,0.02152261,0.020540594
PBANKA_140390,104.6292633,0.241529465,0.442515301,0.162928606,0.105696051,0.047330576
PBANKA_140400,75.774135,0.151703744,0.582863796,0.129128627,0.076371641,0.059932192
PBANKA_140410,468.02675,0.104077705,0.407314326,0.324325479,0.106636426,0.057646064
PBANKA_140420,88.95219667,0.288517889,0.255324217,0.197699446,0.199241847,0.0592166
PBANKA_140430,23.648615,0.090288586,0.129982242,0.151233592,0.55131347,0.07718211
PBANKA_140440,357.5823667,0.172623725,0.109361097,0.066352125,0.082060954,0.569602099
PBANKA_140450,52.58046833,0.086245808,0.019363369,0.736092721,0.046130723,0.112167379
PBANKA_140460,150.521505,0.111806316,0.460073463,0.113747202,0.200645084,0.113727935
PBANKA_140470,382.1345167,0.093337682,0.20994518,0.495052113,0.047398492,0.154266532
PBANKA_140480,143.612745,0.082984174,0.72253058,0.096748377,0.079450121,0.018286747
PBANKA_140490,713.5151667,0.156411602,0.366405666,0.387585314,0.071391265,0.018206154
PBANKA_140500,72.46195833,0.105647228,0.029315037,0.142819698,0.593341679,0.128876359
PBANKA_140510,336.9987,0.145722817,0.313318568,0.222806497,0.207718457,0.11043366
PBANKA_140520,529.5559,0.169844392,0.238430919,0.252406781,0.140475444,0.198842464
PBANKA_140530,221.20195,0.318117675,0.26620674,0.167133698,0.058598263,0.189943624
PBANKA_140540,229.9236867,0.358720327,0.396838626,0.125302227,0.051708244,0.067430576
PBANKA_140550,355.6322667,0.322841909,0.43538794,0.123898628,0.059397732,0.058473791
PBANKA_140560,141.3775,0.512099521,0.130665063,0.10661739,0.097974925,0.152643101
PBANKA_140570,241.2703067,0.362658386,0.387873466,0.114231628,0.04913203,0.08610449
PBANKA_140580,160.7929233,0.346342979,0.433921771,0.132645141,0.039414732,0.047675378
PBANKA_140590,137.0033017,0.072878061,0.278182347,0.163623794,0.3185259,0.166789898
PBANKA_140600,715.4348167,0.054468694,0.02759923,0.24573867,0.107197607,0.5649958
PBANKA_140610,187.9811333,0.105773913,0.248403918,0.28146548,0.106688632,0.257668057
PBANKA_140620,337.2073167,0.219715725,0.200946263,0.282744458,0.043207099,0.253386455
PBANKA_140630,190.0482167,0.144014243,0.333108624,0.363635351,0.08042196,0.078819822
PBANKA_140640,257.8208108,0.057353981,0.003317643,0.664234588,0.1983426,0.076751187
PBANKA_140650,170.3356067,0.065740072,0.017903098,0.647279815,0.186193014,0.082884001
PBANKA_140660,620.5696333,0.088883821,0.197429899,0.311519432,0.354659636,0.047507212
PBANKA_140670,389.81535,0.426086223,0.445963711,0.056552929,0.015399599,0.055997538
PBANKA_140680,5187.385167,0.46750818,0.327033745,0.068249318,0.042927601,0.094281155
PBANKA_140690,89.41747333,0.121822834,0.464790588,0.338072067,0.02674097,0.048573541
PBANKA_140700,101.8836667,0.06330475,0.133180327,0.231460064,0.31951883,0.25253603
PBANKA_140710,49.14299833,0.189407959,0.409701294,0.2367148,0.104372651,0.059803297
PBANKA_140720,97.85747833,0.121509416,0.376807175,0.332149372,0.136529678,0.033004359
PBANKA_140730,173.3486533,0.098937025,0.189837644,0.575637584,0.098441203,0.037146544
PBANKA_140740,343.1318833,0.300041923,0.328106059,0.172606082,0.082354923,0.116891013
PBANKA_140750,128.1989533,0.359465103,0.302968542,0.069543001,0.182848607,0.085174746
PBANKA_140760,5539.903,0.449360756,0.313634553,0.112098082,0.072760931,0.052145678
PBANKA_140770,363.6552333,0.321085438,0.186586343,0.173840754,0.146765384,0.171722081
PBANKA_140780,213.00428,0.284057907,0.237398047,0.145514916,0.146945874,0.186083256
PBANKA_140790,597.93784,0.168920987,0.092600345,0.069497692,0.647880054,0.021100922
PBANKA_140800,419.2551833,0.507781438,0.191252615,0.168529461,0.073651683,0.058784803
PBANKA_140810,156.5258583,0.368124159,0.417131397,0.156244471,0.0327819,0.025718072
PBANKA_140820,92.56347333,0.300868139,0.47226026,0.129250228,0.065618864,0.032002508
PBANKA_140830,146.8840883,0.252418083,0.619602852,0.07420123,0.039351608,0.014426228
PBANKA_140840,42.42158667,0.17211591,0.55381474,0.170384127,0.088934085,0.014751138
PBANKA_140850,231.28525,0.072887484,0.28795308,0.294565909,0.231574214,0.113019313
PBANKA_140860,47.44031667,0.108745374,0.495524728,0.176155865,0.144878354,0.074695679
PBANKA_140870,368.4253883,0.038709398,0.009171572,0.870070332,0.066224671,0.015824027
PBANKA_140880,166.8972167,0.196121006,0.17992481,0.087727347,0.221261329,0.314965508
PBANKA_140890,122.1484843,0.244584697,0.466753233,0.222942594,0.043447244,0.022272232
PBANKA_140900,368.6733733,0.181921193,0.361380858,0.200673158,0.232756435,0.023268356
PBANKA_140910,247.8229717,0.175878369,0.323440557,0.414775916,0.033014716,0.052890443
PBANKA_140920,8998.243183,0.011792469,0.001939417,0.07740611,0.023873327,0.884988677
PBANKA_140930,113.36492,0.383976807,0.378733121,0.051570362,0.034295177,0.151424532
PBANKA_140940,138.4705617,0.190076863,0.532598403,0.09807572,0.062423413,0.116825602
PBANKA_140950,1037.6224,0.163806217,0.204456361,0.044760406,0.153281675,0.43369534
PBANKA_140960,211.0836633,0.211770297,0.031902658,0.221031317,0.440365912,0.094929816
PBANKA_140970,168.6658933,0.223874544,0.511240882,0.171580036,0.059381656,0.033922883
PBANKA_140980,209.4517,0.07921707,0.383900918,0.337821799,0.10861072,0.090449493
PBANKA_140990,321.35305,0.128347156,0.376346202,0.330430192,0.080367838,0.084508611
PBANKA_141000,807.6953167,0.152043719,0.404269399,0.285244937,0.117429615,0.04101233
PBANKA_141010,1334.623,0.135329228,0.113648948,0.107637887,0.426529439,0.216854497
PBANKA_141020,356.18145,0.213445984,0.302073845,0.174699862,0.104379664,0.205400646
PBANKA_141030,1241.72405,0.373137655,0.456035703,0.096674861,0.026700256,0.047451525
PBANKA_141040,350.9004,0.12216116,0.445070738,0.217190832,0.150724679,0.064852591
PBANKA_141050,51.23375667,0.082030877,0.09817697,0.595336005,0.063527744,0.160928404
PBANKA_141060,111.7880583,0.065082265,0.042580264,0.592939899,0.032368753,0.26702882
PBANKA_141070,172.1004667,0.128017666,0.34197583,0.406314412,0.070607362,0.053084729
PBANKA_141080,107.700346,0.077406204,0.707785563,0.143007897,0.050366969,0.021433367
PBANKA_141090,39.05424083,0.251241601,0.636152425,0.070414504,0.008734941,0.033456529
PBANKA_141100,725.38805,0.053492472,0.042166741,0.298243816,0.336431652,0.269665319
PBANKA_141110,257.9901683,0.060918349,0.295743828,0.28491202,0.201715051,0.156710752
PBANKA_141120,215.7088767,0.127609074,0.293217187,0.453732371,0.058949127,0.066492241
PBANKA_141130,1148.976833,0.305484836,0.349315137,0.267262569,0.027428838,0.050508619
PBANKA_141140,2321.8199,0.02747754,0.160765915,0.134340523,0.361151181,0.31626484
PBANKA_141150,23.10498117,0.018409342,0.032029911,0.059396932,0.033451726,0.856712088
PBANKA_141160,43.211005,0.093926073,0.392778414,0.236492995,0.199843188,0.07695933
PBANKA_141170,74.814335,0.117446944,0.336030521,0.231912106,0.245409519,0.069200909
PBANKA_141180,143.9793267,0.271379933,0.548626333,0.108299229,0.041747591,0.029946915
PBANKA_141190,132.6335517,0.070070242,0.008981702,0.879456959,0.027352091,0.014139007
PBANKA_141200,67.67506233,0.062705373,0.018196127,0.601306428,0.12214684,0.195645233
PBANKA_141210,208.50643,0.346093883,0.521559455,0.081928648,0.035239633,0.015178381
PBANKA_141220,61.17432833,0.223980391,0.4343317,0.251484576,0.055751572,0.034451761
PBANKA_141230,249.8276033,0.236935187,0.183352638,0.23712712,0.035946668,0.306638387
PBANKA_141240,97.77315,0.237504366,0.284543865,0.189754549,0.135245208,0.152952012
PBANKA_141250,68.45753733,0.280666684,0.537221341,0.149024934,0.017165385,0.015921656
PBANKA_141260,103.678725,0.065419786,0.603400553,0.273160188,0.038296044,0.019723429
PBANKA_141270,143.482245,0.084853321,0.577007629,0.259998371,0.037860852,0.040279827
PBANKA_141280,77.27123833,0.130766637,0.502423681,0.192634418,0.13374763,0.040427634
PBANKA_141290,389.8650067,0.059462864,0.356850442,0.390827587,0.106437996,0.08642111
PBANKA_141300,397.8481,0.190931036,0.178065448,0.146943142,0.35371163,0.130348744
PBANKA_141310,173.3322667,0.363233293,0.287956772,0.100386099,0.102579285,0.145844551
PBANKA_141320,423.6049067,0.281420253,0.42972236,0.151484435,0.096286302,0.04108665
PBANKA_141330,142.8944817,0.083062725,0.123850479,0.206611898,0.546744696,0.039730202
PBANKA_141340,332.5654333,0.07349486,0.449562657,0.107407435,0.243207327,0.126327721
PBANKA_141350,298.1977833,0.184803185,0.293372905,0.15397985,0.213194576,0.154649484
PBANKA_141360,59.98929,0.084382479,0.052044207,0.218461495,0.607199218,0.037912601
PBANKA_141370,48.040505,0.13221978,0.259319714,0.238396745,0.258756647,0.111307115
PBANKA_141380,220.0431717,0.079175372,0.015057522,0.791928687,0.046887163,0.066951256
PBANKA_141390,713.7980333,0.251560654,0.274241439,0.134729847,0.102796865,0.236671195
PBANKA_141400,1158.558767,0.377915659,0.162368544,0.108343231,0.053328413,0.298044153
PBANKA_141410,1225.116183,0.069051206,0.127514437,0.25107782,0.479952439,0.072404099
PBANKA_141420,357.3063333,0.136355126,0.30207553,0.340812599,0.128248356,0.092508389
PBANKA_141430,148.4609733,0.293057825,0.233213815,0.166965428,0.123330392,0.183432539
PBANKA_141440,227.5021667,0.410650814,0.337132394,0.137854951,0.070191419,0.044170422
PBANKA_141450,1622.162273,0.04831844,0.002256303,0.020470393,0.904533427,0.024421437
PBANKA_141460,110.9087017,0.070326538,0.422555663,0.103858397,0.324869009,0.078390393
PBANKA_141470,279.1804717,0.052649832,0.296285945,0.262420754,0.262198497,0.126444971
PBANKA_141480,3448.816267,0.041132591,0.002484838,0.025768581,0.792718367,0.137895623
PBANKA_141490,471.99315,0.067748123,0.058943652,0.373766018,0.417947803,0.081594404
PBANKA_141500,283.0593167,0.222271433,0.21977602,0.223249143,0.045354981,0.289348422
PBANKA_141510,267.8773833,0.254092373,0.321895223,0.250010095,0.140738085,0.033264224
PBANKA_141520,638.4166167,0.054674016,0.022372068,0.059348628,0.834940674,0.028664615
PBANKA_141530,264.9910333,0.109566538,0.182612783,0.283348455,0.348002719,0.076469506
PBANKA_141540,653.3258167,0.089914708,0.093071249,0.144837687,0.607329436,0.06484692
PBANKA_141550,196.678295,0.216836586,0.404416766,0.238837488,0.030228018,0.109681142
PBANKA_141560,301.2095767,0.091193482,0.171680962,0.43114001,0.264530268,0.041455278
PBANKA_141570,150.870315,0.097673456,0.360253772,0.323628939,0.060737992,0.157705842
PBANKA_141580,263.6465737,0.395552267,0.474100605,0.093792419,0.015475908,0.021078801
PBANKA_141590,595.6886517,0.447478728,0.468168227,0.059320754,0.014958511,0.01007378
PBANKA_141600,610.96615,0.089013115,0.146798067,0.18184068,0.322219161,0.260128978
PBANKA_141610,120.5797517,0.112527599,0.27876488,0.469557278,0.060544618,0.078605624
PBANKA_141620,225.02306,0.143742601,0.189622344,0.041796872,0.248554526,0.376283657
PBANKA_141630,3655.061333,0.400076734,0.268811495,0.084515682,0.076273823,0.170322267
PBANKA_141640,160.9958,0.420528672,0.216969946,0.070609606,0.104499931,0.187391845
PBANKA_141650,249.3637733,0.057863938,0.023103837,0.783856843,0.101702022,0.03347336
PBANKA_141660,259.7999833,0.131083919,0.545311813,0.180463637,0.051782913,0.091357717
PBANKA_141670,34.20182167,0.066161388,0.429427419,0.260919874,0.057915921,0.185575398
PBANKA_141680,138.2368038,0.012451713,0.003705862,0.090214036,0.006231329,0.88739706
PBANKA_141690,122.6137267,0.129630307,0.013654793,0.647405492,0.132970838,0.076338571
PBANKA_141700,34.17286267,0.046067929,0.006228714,0.185291179,0.689198919,0.07321326
PBANKA_141710,137.978335,0.066447932,0.536409212,0.225970983,0.146341815,0.024830058
PBANKA_141720,482.6049883,0.068521981,0.00554181,0.13594845,0.650630448,0.139357311
PBANKA_141730,702.6798,0.257990909,0.280018723,0.24342453,0.109558294,0.109007545
PBANKA_141740,499.09084,0.029631279,0.013948363,0.01642194,0.383976192,0.556022226
PBANKA_141750,268.00613,0.073385448,0.680700848,0.119516296,0.08923919,0.037158217
PBANKA_141760,270.8567,0.257178981,0.203875333,0.366171854,0.081629696,0.091144136
PBANKA_141770,18.96561833,0.177689698,0.44357109,0.168712137,0.185457175,0.024569899
PBANKA_141780,267.9692917,0.454433787,0.293139932,0.037503458,0.053972416,0.160950407
PBANKA_141790,518.1439667,0.111664815,0.200825942,0.564167526,0.100698268,0.022643449
